chrom.i.,start.i.,end.i.,chrom.j.,start.j.,end.j.,interaction,Tes,GC,Acc
chr2L,134000,136000,2L,156000,158000,150,1,0.391554223,277.3024428
chr2L,134000,136000,2L,158000,160000,91,4.5,0.373563218,592.0194338
chr2L,134000,136000,2L,160000,162000,18,8.5,0.389555222,1970.228603
chr2L,134000,136000,2L,162000,164000,48,1.5,0.364817591,534.5501144
chr2L,134000,136000,2L,164000,166000,60,1,0.362818591,387.5051883
chr2L,134000,136000,2L,166000,168000,12,1,0.369315342,1096.205765
chr2L,134000,136000,2L,168000,170000,55,2,0.364817591,391.9770378
chr2L,134000,136000,2L,170000,172000,53,1,0.343828086,204.5762287
chr2L,134000,136000,2L,172000,174000,51,1.5,0.35832084,171.3986377
chr2L,134000,136000,2L,174000,176000,20,0.5,0.346326837,169.0240711
chr2L,134000,136000,2L,176000,178000,22,1,0.342828586,164.3452703
chr2L,134000,136000,2L,178000,180000,27,1.5,0.378310845,178.9769623
chr2L,134000,136000,2L,180000,182000,28,0.5,0.389555222,191.8740298
chr2L,134000,136000,2L,182000,184000,10,4,0.363318341,330.8840108
chr2L,134000,136000,2L,184000,186000,31,1,0.446776612,188.9253761
chr2L,134000,136000,2L,186000,188000,30,0.5,0.402798601,175.509984
chr2L,134000,136000,2L,188000,190000,30,0.5,0.435032484,190.6221907
chr2L,134000,136000,2L,190000,192000,35,0.5,0.417041479,189.631501
chr2L,134000,136000,2L,192000,194000,14,0.5,0.407296352,182.7996771
chr2L,134000,136000,2L,194000,196000,23,0.5,0.429535232,194.6223755
chr2L,134000,136000,2L,196000,198000,16,0.5,0.422288856,193.5517783
chr2L,134000,136000,2L,198000,2.00E+05,9,0.5,0.430034983,189.7935673
chr2L,134000,136000,2L,2.00E+05,202000,23,1,0.394302849,182.2203657
chr2L,134000,136000,2L,202000,204000,28,3.5,0.342078961,265.3436286
chr2L,134000,136000,2L,204000,206000,30,1,0.41804098,206.6712644
chr2L,134000,136000,2L,206000,208000,20,3,0.388305847,283.565456
chr2L,134000,136000,2L,208000,210000,18,1,0.427786107,183.3437798
chr2L,134000,136000,2L,210000,212000,21,0.5,0.352573713,178.4390641
chr2L,134000,136000,2L,212000,214000,20,0.5,0.448275862,196.1912336
chr2L,134000,136000,2L,214000,216000,21,0.5,0.434532734,188.0264038
chr2L,134000,136000,2L,216000,218000,11,0.5,0.411544228,190.5787521
chr2L,134000,136000,2L,218000,220000,22,0.5,0.383558221,175.1540071
chr2L,134000,136000,2L,220000,222000,20,6,0.378310845,293.3881761
chr2L,134000,136000,2L,222000,224000,22,17.5,0.407546227,505.0335134
chr2L,134000,136000,2L,224000,226000,1,2,0.403798101,460.2300386
chr2L,136000,138000,2L,136000,138000,632,2,0.392803598,304.5106115
chr2L,136000,138000,2L,138000,140000,1413,1.5,0.398050975,207.4327157
chr2L,136000,138000,2L,140000,142000,1251,2.5,0.423038481,211.6693428
chr2L,136000,138000,2L,142000,144000,1289,11,0.43928036,441.5491921
chr2L,136000,138000,2L,144000,146000,410,2,0.435782109,214.5711708
chr2L,136000,138000,2L,146000,148000,270,4,0.426786607,199.1816303
chr2L,136000,138000,2L,148000,150000,384,1.5,0.426536732,198.5039504
chr2L,136000,138000,2L,150000,152000,374,1,0.424037981,197.2661828
chr2L,136000,138000,2L,152000,154000,315,1.5,0.437781109,198.8685503
chr2L,136000,138000,2L,154000,156000,255,2.5,0.422288856,353.6048988
chr2L,136000,138000,2L,156000,158000,227,1.5,0.406796602,294.0188612
chr2L,136000,138000,2L,158000,160000,171,5,0.388805597,608.7358523
chr2L,136000,138000,2L,160000,162000,36,9,0.404797601,1986.945022
chr2L,136000,138000,2L,162000,164000,66,2,0.38005997,551.2665329
chr2L,136000,138000,2L,164000,166000,96,1.5,0.37806097,404.2216068
chr2L,136000,138000,2L,166000,168000,40,1.5,0.384557721,1112.922183
chr2L,136000,138000,2L,168000,170000,78,2.5,0.38005997,408.6934562
chr2L,136000,138000,2L,170000,172000,80,1.5,0.359070465,221.2926472
chr2L,136000,138000,2L,172000,174000,66,2,0.373563218,188.1150561
chr2L,136000,138000,2L,174000,176000,32,1,0.361569215,185.7404895
chr2L,136000,138000,2L,176000,178000,34,1.5,0.358070965,181.0616887
chr2L,136000,138000,2L,178000,180000,78,2,0.393553223,195.6933807
chr2L,136000,138000,2L,180000,182000,67,1,0.404797601,208.5904483
chr2L,136000,138000,2L,182000,184000,11,4.5,0.37856072,347.6004293
chr2L,136000,138000,2L,184000,186000,55,1.5,0.462018991,205.6417946
chr2L,136000,138000,2L,186000,188000,35,1,0.41804098,192.2264024
chr2L,136000,138000,2L,188000,190000,44,1,0.450274863,207.3386092
chr2L,136000,138000,2L,190000,192000,44,1,0.432283858,206.3479194
chr2L,136000,138000,2L,192000,194000,20,1,0.422538731,199.5160956
chr2L,136000,138000,2L,194000,196000,39,1,0.444777611,211.338794
chr2L,136000,138000,2L,196000,198000,26,1,0.437531234,210.2681967
chr2L,136000,138000,2L,198000,2.00E+05,27,1,0.445277361,206.5099858
chr2L,136000,138000,2L,2.00E+05,202000,41,1.5,0.409545227,198.9367842
chr2L,136000,138000,2L,202000,204000,36,4,0.357321339,282.060047
chr2L,136000,138000,2L,204000,206000,38,1.5,0.433283358,223.3876828
chr2L,136000,138000,2L,206000,208000,29,3.5,0.403548226,300.2818745
chr2L,136000,138000,2L,208000,210000,26,1.5,0.443028486,200.0601982
chr2L,136000,138000,2L,210000,212000,29,1,0.367816092,195.1554826
chr2L,136000,138000,2L,212000,214000,34,1,0.463518241,212.9076521
chr2L,136000,138000,2L,214000,216000,37,1,0.449775112,204.7428223
chr2L,136000,138000,2L,216000,218000,20,1,0.426786607,207.2951706
chr2L,136000,138000,2L,218000,220000,18,1,0.3988006,191.8704256
chr2L,136000,138000,2L,220000,222000,23,6.5,0.393553223,310.1045946
chr2L,136000,138000,2L,222000,224000,29,18,0.422788606,521.7499318
chr2L,136000,138000,2L,224000,226000,5,2.5,0.41904048,476.9464571
chr2L,138000,140000,2L,138000,140000,654,1,0.403298351,110.3548198
chr2L,138000,140000,2L,140000,142000,1527,2,0.428285857,114.5914469
chr2L,138000,140000,2L,142000,144000,1509,10.5,0.444527736,344.4712962
chr2L,138000,140000,2L,144000,146000,464,1.5,0.441029485,117.493275
chr2L,138000,140000,2L,146000,148000,314,3.5,0.432033983,102.1037345
chr2L,138000,140000,2L,148000,150000,454,1,0.431784108,101.4260545
chr2L,138000,140000,2L,150000,152000,449,0.5,0.429285357,100.1882869
chr2L,138000,140000,2L,152000,154000,447,1,0.443028486,101.7906545
chr2L,138000,140000,2L,154000,156000,262,2,0.427536232,256.527003
chr2L,138000,140000,2L,156000,158000,242,1,0.412043978,196.9409654
chr2L,138000,140000,2L,158000,160000,165,4.5,0.394052974,511.6579564
chr2L,138000,140000,2L,160000,162000,24,8.5,0.410044978,1889.867126
chr2L,138000,140000,2L,162000,164000,63,1.5,0.385307346,454.188637
chr2L,138000,140000,2L,164000,166000,73,1,0.383308346,307.1437109
chr2L,138000,140000,2L,166000,168000,29,1,0.389805097,1015.844287
chr2L,138000,140000,2L,168000,170000,54,2,0.385307346,311.6155604
chr2L,138000,140000,2L,170000,172000,66,1,0.364317841,124.2147513
chr2L,138000,140000,2L,172000,174000,78,1.5,0.378810595,91.03716028
chr2L,138000,140000,2L,174000,176000,26,0.5,0.366816592,88.66259368
chr2L,138000,140000,2L,176000,178000,41,1,0.363318341,83.98379288
chr2L,138000,140000,2L,178000,180000,75,1.5,0.3988006,98.61548488
chr2L,138000,140000,2L,180000,182000,47,0.5,0.410044978,111.5125524
chr2L,138000,140000,2L,182000,184000,14,4,0.383808096,250.5225335
chr2L,138000,140000,2L,184000,186000,51,1,0.467266367,108.5638987
chr2L,138000,140000,2L,186000,188000,52,0.5,0.423288356,95.1485066
chr2L,138000,140000,2L,188000,190000,42,0.5,0.455522239,110.2607133
chr2L,138000,140000,2L,190000,192000,55,0.5,0.437531234,109.2700236
chr2L,138000,140000,2L,192000,194000,25,0.5,0.427786107,102.4381997
chr2L,138000,140000,2L,194000,196000,36,0.5,0.450024988,114.2608981
chr2L,138000,140000,2L,196000,198000,33,0.5,0.442778611,113.1903009
chr2L,138000,140000,2L,198000,2.00E+05,28,0.5,0.450524738,109.43209
chr2L,138000,140000,2L,2.00E+05,202000,29,1,0.414792604,101.8588883
chr2L,138000,140000,2L,202000,204000,40,3.5,0.362568716,184.9821512
chr2L,138000,140000,2L,204000,206000,49,1,0.438530735,126.309787
chr2L,138000,140000,2L,206000,208000,34,3,0.408795602,203.2039786
chr2L,138000,140000,2L,208000,210000,29,1,0.448275862,102.9823024
chr2L,138000,140000,2L,210000,212000,24,0.5,0.373063468,98.07758676
chr2L,138000,140000,2L,212000,214000,38,0.5,0.468765617,115.8297562
chr2L,138000,140000,2L,214000,216000,47,0.5,0.455022489,107.6649264
chr2L,138000,140000,2L,216000,218000,18,0.5,0.432033983,110.2172748
chr2L,138000,140000,2L,218000,220000,25,0.5,0.404047976,94.79252975
chr2L,138000,140000,2L,220000,222000,22,6,0.3988006,213.0266987
chr2L,138000,140000,2L,222000,224000,17,17.5,0.428035982,424.672036
chr2L,138000,140000,2L,224000,226000,4,2,0.424287856,379.8685612
chr2L,140000,142000,2L,140000,142000,839,3,0.453273363,118.828074
chr2L,140000,142000,2L,142000,144000,2048,11.5,0.469515242,348.7079233
chr2L,140000,142000,2L,144000,146000,593,2.5,0.466016992,121.729902
chr2L,140000,142000,2L,146000,148000,331,4.5,0.457021489,106.3403615
chr2L,140000,142000,2L,148000,150000,498,2,0.456771614,105.6626816
chr2L,140000,142000,2L,150000,152000,482,1.5,0.454272864,104.424914
chr2L,140000,142000,2L,152000,154000,432,2,0.468015992,106.0272815
chr2L,140000,142000,2L,154000,156000,304,3,0.452523738,260.7636301
chr2L,140000,142000,2L,156000,158000,296,2,0.437031484,201.1775925
chr2L,140000,142000,2L,158000,160000,159,5.5,0.41904048,515.8945835
chr2L,140000,142000,2L,160000,162000,36,9.5,0.435032484,1894.103753
chr2L,140000,142000,2L,162000,164000,63,2.5,0.410294853,458.4252641
chr2L,140000,142000,2L,164000,166000,100,2,0.408295852,311.380338
chr2L,140000,142000,2L,166000,168000,26,2,0.414792604,1020.080914
chr2L,140000,142000,2L,168000,170000,56,3,0.410294853,315.8521875
chr2L,140000,142000,2L,170000,172000,63,2,0.389305347,128.4513784
chr2L,140000,142000,2L,172000,174000,67,2.5,0.403798101,95.27378736
chr2L,140000,142000,2L,174000,176000,21,1.5,0.391804098,92.89922076
chr2L,140000,142000,2L,176000,178000,44,2,0.388305847,88.22041996
chr2L,140000,142000,2L,178000,180000,46,2.5,0.423788106,102.852112
chr2L,140000,142000,2L,180000,182000,45,1.5,0.435032484,115.7491795
chr2L,140000,142000,2L,182000,184000,14,5,0.408795602,254.7591605
chr2L,140000,142000,2L,184000,186000,50,2,0.492253873,112.8005258
chr2L,140000,142000,2L,186000,188000,42,1.5,0.448275862,99.38513367
chr2L,140000,142000,2L,188000,190000,42,1.5,0.480509745,114.4973404
chr2L,140000,142000,2L,190000,192000,53,1.5,0.462518741,113.5066507
chr2L,140000,142000,2L,192000,194000,21,1.5,0.452773613,106.6748268
chr2L,140000,142000,2L,194000,196000,41,1.5,0.475012494,118.4975252
chr2L,140000,142000,2L,196000,198000,34,1.5,0.467766117,117.426928
chr2L,140000,142000,2L,198000,2.00E+05,22,1.5,0.475512244,113.668717
chr2L,140000,142000,2L,2.00E+05,202000,24,2,0.43978011,106.0955154
chr2L,140000,142000,2L,202000,204000,38,4.5,0.387556222,189.2187783
chr2L,140000,142000,2L,204000,206000,26,2,0.463518241,130.546414
chr2L,140000,142000,2L,206000,208000,28,4,0.433783108,207.4406057
chr2L,140000,142000,2L,208000,210000,35,2,0.473263368,107.2189295
chr2L,140000,142000,2L,210000,212000,21,1.5,0.398050975,102.3142138
chr2L,140000,142000,2L,212000,214000,43,1.5,0.493753123,120.0663833
chr2L,140000,142000,2L,214000,216000,46,1.5,0.480009995,111.9015535
chr2L,140000,142000,2L,216000,218000,15,1.5,0.457021489,114.4539018
chr2L,140000,142000,2L,218000,220000,23,1.5,0.429035482,99.02915683
chr2L,140000,142000,2L,220000,222000,21,7,0.423788106,217.2633258
chr2L,140000,142000,2L,222000,224000,20,18.5,0.453023488,428.908663
chr2L,140000,142000,2L,224000,226000,8,3,0.449275362,384.1051883
chr2L,142000,144000,2L,142000,144000,1259,20,0.485757121,578.5877726
chr2L,142000,144000,2L,144000,146000,1370,11,0.482258871,351.6097513
chr2L,142000,144000,2L,146000,148000,793,13,0.473263368,336.2202108
chr2L,142000,144000,2L,148000,150000,1165,10.5,0.473013493,335.5425309
chr2L,142000,144000,2L,150000,152000,1066,10,0.470514743,334.3047633
chr2L,142000,144000,2L,152000,154000,1008,10.5,0.484257871,335.9071308
chr2L,142000,144000,2L,154000,156000,673,11.5,0.468765617,490.6434794
chr2L,142000,144000,2L,156000,158000,523,10.5,0.453273363,431.0574418
chr2L,142000,144000,2L,158000,160000,277,14,0.435282359,745.7744328
chr2L,142000,144000,2L,160000,162000,48,18,0.451274363,2123.983602
chr2L,142000,144000,2L,162000,164000,83,11,0.426536732,688.3051134
chr2L,142000,144000,2L,164000,166000,124,10.5,0.424537731,541.2601873
chr2L,142000,144000,2L,166000,168000,47,10.5,0.431034483,1249.960764
chr2L,142000,144000,2L,168000,170000,90,11.5,0.426536732,545.7320368
chr2L,142000,144000,2L,170000,172000,95,10.5,0.405547226,358.3312277
chr2L,142000,144000,2L,172000,174000,106,11,0.42003998,325.1536367
chr2L,142000,144000,2L,174000,176000,22,10,0.408045977,322.7790701
chr2L,142000,144000,2L,176000,178000,55,10.5,0.404547726,318.1002693
chr2L,142000,144000,2L,178000,180000,94,11,0.440029985,332.7319613
chr2L,142000,144000,2L,180000,182000,85,10,0.451274363,345.6290288
chr2L,142000,144000,2L,182000,184000,27,13.5,0.425037481,484.6390098
chr2L,142000,144000,2L,184000,186000,94,10.5,0.508495752,342.6803751
chr2L,142000,144000,2L,186000,188000,65,10,0.464517741,329.264983
chr2L,142000,144000,2L,188000,190000,75,10,0.496751624,344.3771897
chr2L,142000,144000,2L,190000,192000,80,10,0.47876062,343.3865
chr2L,142000,144000,2L,192000,194000,44,10,0.469015492,336.5546761
chr2L,142000,144000,2L,194000,196000,69,10,0.491254373,348.3773745
chr2L,142000,144000,2L,196000,198000,38,10,0.484007996,347.3067773
chr2L,142000,144000,2L,198000,2.00E+05,42,10,0.491754123,343.5485663
chr2L,142000,144000,2L,2.00E+05,202000,58,10.5,0.456021989,335.9753647
chr2L,142000,144000,2L,202000,204000,74,13,0.403798101,419.0986276
chr2L,142000,144000,2L,204000,206000,70,10.5,0.47976012,360.4262633
chr2L,142000,144000,2L,206000,208000,60,12.5,0.450024988,437.320455
chr2L,142000,144000,2L,208000,210000,44,10.5,0.489505247,337.0987788
chr2L,142000,144000,2L,210000,212000,36,10,0.414292854,332.1940631
chr2L,142000,144000,2L,212000,214000,61,10,0.509995002,349.9462326
chr2L,142000,144000,2L,214000,216000,70,10,0.496251874,341.7814028
chr2L,142000,144000,2L,216000,218000,25,10,0.473263368,344.3337511
chr2L,142000,144000,2L,218000,220000,37,10,0.445277361,328.9090061
chr2L,142000,144000,2L,220000,222000,28,15.5,0.440029985,447.1431751
chr2L,142000,144000,2L,222000,224000,34,27,0.469265367,658.7885123
chr2L,142000,144000,2L,224000,226000,6,11.5,0.465517241,613.9850376
chr2L,144000,146000,2L,144000,146000,461,2,0.47876062,124.6317301
chr2L,144000,146000,2L,146000,148000,830,4,0.469765117,109.2421896
chr2L,144000,146000,2L,148000,150000,1171,1.5,0.469515242,108.5645096
chr2L,144000,146000,2L,150000,152000,1036,1,0.467016492,107.326742
chr2L,144000,146000,2L,152000,154000,930,1.5,0.48075962,108.9291096
chr2L,144000,146000,2L,154000,156000,637,2.5,0.465267366,263.6654581
chr2L,144000,146000,2L,156000,158000,420,1.5,0.449775112,204.0794205
chr2L,144000,146000,2L,158000,160000,216,5,0.431784108,518.7964115
chr2L,144000,146000,2L,160000,162000,32,9,0.447776112,1897.005581
chr2L,144000,146000,2L,162000,164000,50,2,0.423038481,461.3270921
chr2L,144000,146000,2L,164000,166000,90,1.5,0.42103948,314.282166
chr2L,144000,146000,2L,166000,168000,28,1.5,0.427536232,1022.982742
chr2L,144000,146000,2L,168000,170000,67,2.5,0.423038481,318.7540155
chr2L,144000,146000,2L,170000,172000,65,1.5,0.402048976,131.3532064
chr2L,144000,146000,2L,172000,174000,80,2,0.416541729,98.17561539
chr2L,144000,146000,2L,174000,176000,24,1,0.404547726,95.80104879
chr2L,144000,146000,2L,176000,178000,41,1.5,0.401049475,91.12224799
chr2L,144000,146000,2L,178000,180000,69,2,0.436531734,105.75394
chr2L,144000,146000,2L,180000,182000,49,1,0.447776112,118.6510075
chr2L,144000,146000,2L,182000,184000,22,4.5,0.42153923,257.6609886
chr2L,144000,146000,2L,184000,186000,76,1.5,0.504997501,115.7023538
chr2L,144000,146000,2L,186000,188000,53,1,0.46101949,102.2869617
chr2L,144000,146000,2L,188000,190000,72,1,0.493253373,117.3991685
chr2L,144000,146000,2L,190000,192000,49,1,0.475262369,116.4084787
chr2L,144000,146000,2L,192000,194000,34,1,0.465517241,109.5766548
chr2L,144000,146000,2L,194000,196000,55,1,0.487756122,121.3993532
chr2L,144000,146000,2L,196000,198000,42,1,0.480509745,120.328756
chr2L,144000,146000,2L,198000,2.00E+05,27,1,0.488255872,116.5705451
chr2L,144000,146000,2L,2.00E+05,202000,53,1.5,0.452523738,108.9973434
chr2L,144000,146000,2L,202000,204000,53,4,0.40029985,192.1206063
chr2L,144000,146000,2L,204000,206000,66,1.5,0.476261869,133.4482421
chr2L,144000,146000,2L,206000,208000,42,3.5,0.446526737,210.3424337
chr2L,144000,146000,2L,208000,210000,50,1.5,0.486006997,110.1207575
chr2L,144000,146000,2L,210000,212000,25,1,0.410794603,105.2160419
chr2L,144000,146000,2L,212000,214000,57,1,0.506496752,122.9682113
chr2L,144000,146000,2L,214000,216000,58,1,0.492753623,114.8033815
chr2L,144000,146000,2L,216000,218000,34,1,0.469765117,117.3557299
chr2L,144000,146000,2L,218000,220000,32,1,0.44177911,101.9309849
chr2L,144000,146000,2L,220000,222000,26,6.5,0.436531734,220.1651539
chr2L,144000,146000,2L,222000,224000,23,18,0.465767116,431.8104911
chr2L,144000,146000,2L,224000,226000,3,2.5,0.462018991,387.0070163
chr2L,146000,148000,2L,146000,148000,184,6,0.460769615,93.8526491
chr2L,146000,148000,2L,148000,150000,1004,3.5,0.46051974,93.17496915
chr2L,146000,148000,2L,150000,152000,831,3,0.45802099,91.93720156
chr2L,146000,148000,2L,152000,154000,788,3.5,0.471764118,93.5395691
chr2L,146000,148000,2L,154000,156000,526,4.5,0.456271864,248.2759176
chr2L,146000,148000,2L,156000,158000,315,3.5,0.44077961,188.68988
chr2L,146000,148000,2L,158000,160000,167,7,0.422788606,503.4068711
chr2L,146000,148000,2L,160000,162000,24,11,0.43878061,1881.616041
chr2L,146000,148000,2L,162000,164000,43,4,0.414042979,445.9375516
chr2L,146000,148000,2L,164000,166000,80,3.5,0.412043978,298.8926256
chr2L,146000,148000,2L,166000,168000,36,3.5,0.41854073,1007.593202
chr2L,146000,148000,2L,168000,170000,67,4.5,0.414042979,303.364475
chr2L,146000,148000,2L,170000,172000,63,3.5,0.393053473,115.9636659
chr2L,146000,148000,2L,172000,174000,52,4,0.407546227,82.78607491
chr2L,146000,148000,2L,174000,176000,27,3,0.395552224,80.41150831
chr2L,146000,148000,2L,176000,178000,29,3.5,0.392053973,75.73270751
chr2L,146000,148000,2L,178000,180000,56,4,0.427536232,90.36439951
chr2L,146000,148000,2L,180000,182000,30,3,0.43878061,103.261467
chr2L,146000,148000,2L,182000,184000,20,6.5,0.412543728,242.2714481
chr2L,146000,148000,2L,184000,186000,55,3.5,0.496001999,100.3128134
chr2L,146000,148000,2L,186000,188000,48,3,0.452023988,86.89742123
chr2L,146000,148000,2L,188000,190000,41,3,0.484257871,102.009628
chr2L,146000,148000,2L,190000,192000,57,3,0.466266867,101.0189382
chr2L,146000,148000,2L,192000,194000,25,3,0.456521739,94.18711435
chr2L,146000,148000,2L,194000,196000,50,3,0.47876062,106.0098128
chr2L,146000,148000,2L,196000,198000,40,3,0.471514243,104.9392155
chr2L,146000,148000,2L,198000,2.00E+05,28,3,0.47926037,101.1810046
chr2L,146000,148000,2L,2.00E+05,202000,51,3.5,0.443528236,93.60780296
chr2L,146000,148000,2L,202000,204000,43,6,0.391304348,176.7310658
chr2L,146000,148000,2L,204000,206000,37,3.5,0.467266367,118.0587016
chr2L,146000,148000,2L,206000,208000,39,5.5,0.437531234,194.9528933
chr2L,146000,148000,2L,208000,210000,41,3.5,0.477011494,94.73121702
chr2L,146000,148000,2L,210000,212000,26,3,0.4017991,89.82650139
chr2L,146000,148000,2L,212000,214000,52,3,0.497501249,107.5786709
chr2L,146000,148000,2L,214000,216000,47,3,0.483758121,99.41384106
chr2L,146000,148000,2L,216000,218000,18,3,0.460769615,101.9661894
chr2L,146000,148000,2L,218000,220000,30,3,0.432783608,86.54144438
chr2L,146000,148000,2L,220000,222000,12,8.5,0.427536232,204.7756134
chr2L,146000,148000,2L,222000,224000,20,20,0.456771614,416.4209506
chr2L,146000,148000,2L,224000,226000,5,4.5,0.453023488,371.6174759
chr2L,148000,150000,2L,148000,150000,577,1,0.460269865,92.4972892
chr2L,148000,150000,2L,150000,152000,1553,0.5,0.457771114,91.25952161
chr2L,148000,150000,2L,152000,154000,1377,1,0.471514243,92.86188915
chr2L,148000,150000,2L,154000,156000,876,2,0.456021989,247.5982377
chr2L,148000,150000,2L,156000,158000,572,1,0.440529735,188.0122001
chr2L,148000,150000,2L,158000,160000,308,4.5,0.422538731,502.7291911
chr2L,148000,150000,2L,160000,162000,45,8.5,0.438530735,1880.938361
chr2L,148000,150000,2L,162000,164000,89,1.5,0.413793103,445.2598717
chr2L,148000,150000,2L,164000,166000,106,1,0.411794103,298.2149456
chr2L,148000,150000,2L,166000,168000,49,1,0.418290855,1006.915522
chr2L,148000,150000,2L,168000,170000,80,2,0.413793103,302.6867951
chr2L,148000,150000,2L,170000,172000,89,1,0.392803598,115.285986
chr2L,148000,150000,2L,172000,174000,121,1.5,0.407296352,82.10839496
chr2L,148000,150000,2L,174000,176000,39,0.5,0.395302349,79.73382836
chr2L,148000,150000,2L,176000,178000,63,1,0.391804098,75.05502756
chr2L,148000,150000,2L,178000,180000,84,1.5,0.427286357,89.68671955
chr2L,148000,150000,2L,180000,182000,92,0.5,0.438530735,102.5837871
chr2L,148000,150000,2L,182000,184000,30,4,0.412293853,241.5937681
chr2L,148000,150000,2L,184000,186000,95,1,0.495752124,99.6351334
chr2L,148000,150000,2L,186000,188000,87,0.5,0.451774113,86.21974128
chr2L,148000,150000,2L,188000,190000,115,0.5,0.484007996,101.331948
chr2L,148000,150000,2L,190000,192000,107,0.5,0.466016992,100.3412583
chr2L,148000,150000,2L,192000,194000,42,0.5,0.456271864,93.5094344
chr2L,148000,150000,2L,194000,196000,86,0.5,0.478510745,105.3321328
chr2L,148000,150000,2L,196000,198000,58,0.5,0.471264368,104.2615356
chr2L,148000,150000,2L,198000,2.00E+05,40,0.5,0.479010495,100.5033246
chr2L,148000,150000,2L,2.00E+05,202000,68,1,0.443278361,92.93012301
chr2L,148000,150000,2L,202000,204000,74,3.5,0.391054473,176.0533859
chr2L,148000,150000,2L,204000,206000,74,1,0.467016492,117.3810217
chr2L,148000,150000,2L,206000,208000,58,3,0.437281359,194.2752133
chr2L,148000,150000,2L,208000,210000,59,1,0.476761619,94.05353707
chr2L,148000,150000,2L,210000,212000,54,0.5,0.401549225,89.14882144
chr2L,148000,150000,2L,212000,214000,91,0.5,0.497251374,106.9009909
chr2L,148000,150000,2L,214000,216000,69,0.5,0.483508246,98.73616111
chr2L,148000,150000,2L,216000,218000,45,0.5,0.46051974,101.2885094
chr2L,148000,150000,2L,218000,220000,40,0.5,0.432533733,85.86376443
chr2L,148000,150000,2L,220000,222000,41,6,0.427286357,204.0979334
chr2L,148000,150000,2L,222000,224000,25,17.5,0.456521739,415.7432706
chr2L,148000,150000,2L,224000,226000,6,2,0.452773613,370.9397959
chr2L,150000,152000,2L,150000,152000,674,0,0.455272364,90.02175403
chr2L,150000,152000,2L,152000,154000,1570,0.5,0.469015492,91.62412156
chr2L,150000,152000,2L,154000,156000,1174,1.5,0.453523238,246.3604701
chr2L,150000,152000,2L,156000,158000,751,0.5,0.438030985,186.7744325
chr2L,150000,152000,2L,158000,160000,293,4,0.42003998,501.4914235
chr2L,150000,152000,2L,160000,162000,56,8,0.436031984,1879.700593
chr2L,150000,152000,2L,162000,164000,75,1,0.411294353,444.0221041
chr2L,150000,152000,2L,164000,166000,155,0.5,0.409295352,296.977178
chr2L,150000,152000,2L,166000,168000,40,0.5,0.415792104,1005.677754
chr2L,150000,152000,2L,168000,170000,95,1.5,0.411294353,301.4490275
chr2L,150000,152000,2L,170000,172000,120,0.5,0.390304848,114.0482184
chr2L,150000,152000,2L,172000,174000,100,1,0.404797601,80.87062737
chr2L,150000,152000,2L,174000,176000,50,0,0.392803598,78.49606077
chr2L,150000,152000,2L,176000,178000,73,0.5,0.389305347,73.81725997
chr2L,150000,152000,2L,178000,180000,94,1,0.424787606,88.44895197
chr2L,150000,152000,2L,180000,182000,87,0,0.436031984,101.3460195
chr2L,150000,152000,2L,182000,184000,21,3.5,0.409795102,240.3560006
chr2L,150000,152000,2L,184000,186000,106,0.5,0.493253373,98.39736582
chr2L,150000,152000,2L,186000,188000,87,0,0.449275362,84.98197369
chr2L,150000,152000,2L,188000,190000,109,0,0.481509245,100.0941804
chr2L,150000,152000,2L,190000,192000,94,0,0.463518241,99.10349069
chr2L,150000,152000,2L,192000,194000,45,0,0.453773113,92.27166681
chr2L,150000,152000,2L,194000,196000,84,0,0.476011994,104.0943652
chr2L,150000,152000,2L,196000,198000,83,0,0.468765617,103.023768
chr2L,150000,152000,2L,198000,2.00E+05,57,0,0.476511744,99.26555705
chr2L,150000,152000,2L,2.00E+05,202000,63,0.5,0.44077961,91.69235543
chr2L,150000,152000,2L,202000,204000,88,3,0.388555722,174.8156183
chr2L,150000,152000,2L,204000,206000,99,0.5,0.464517741,116.1432541
chr2L,150000,152000,2L,206000,208000,60,2.5,0.434782609,193.0374457
chr2L,150000,152000,2L,208000,210000,76,0.5,0.474262869,92.81576948
chr2L,150000,152000,2L,210000,212000,49,0,0.399050475,87.91105385
chr2L,150000,152000,2L,212000,214000,85,0,0.494752624,105.6632233
chr2L,150000,152000,2L,214000,216000,62,0,0.481009495,97.49839353
chr2L,150000,152000,2L,216000,218000,38,0,0.45802099,100.0507419
chr2L,150000,152000,2L,218000,220000,36,0,0.430034983,84.62599684
chr2L,150000,152000,2L,220000,222000,31,5.5,0.424787606,202.8601658
chr2L,150000,152000,2L,222000,224000,35,17,0.454022989,414.5055031
chr2L,150000,152000,2L,224000,226000,5,1.5,0.450274863,369.7020283
chr2L,152000,154000,2L,152000,154000,698,1,0.482758621,93.22648909
chr2L,152000,154000,2L,154000,156000,1404,2,0.467266367,247.9628376
chr2L,152000,154000,2L,156000,158000,855,1,0.451774113,188.3768
chr2L,152000,154000,2L,158000,160000,425,4.5,0.433783108,503.0937911
chr2L,152000,154000,2L,160000,162000,44,8.5,0.449775112,1881.302961
chr2L,152000,154000,2L,162000,164000,95,1.5,0.425037481,445.6244716
chr2L,152000,154000,2L,164000,166000,133,1,0.423038481,298.5795456
chr2L,152000,154000,2L,166000,168000,54,1,0.429535232,1007.280122
